station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-09-2005 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,27.6,NULL,NULL,NULL,18.1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.3,NULL,2.74,6.34,NULL,14.03,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-08-2006 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,22.4,NULL,NULL,NULL,14.2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21.3,NULL,3.13,9.4,NULL,14.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.84,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-07-2005 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.6,NULL,NULL,NULL,11.71,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.5,NULL,3.91,13.66,NULL,19.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34.56,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-06-2005 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.8,NULL,NULL,NULL,10.65,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.5,NULL,2.34,18.91,NULL,5.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-04-2015 00:00,NULL,NULL,NULL,NULL,NULL,0,1.721,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,25.91,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320,NULL,NULL,NULL,NULL,NULL,566.105,226.442,1.7,NULL,4.3,4.15,NULL,18.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.04,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-12-2020 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,05-03-2021 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.33,NULL,NULL,NULL,39.27,NULL,7.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,324,NULL,NULL,NULL,NULL,NULL,NULL,82.96,NULL,NULL,17.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,02-01-2006 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-02-2006 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-03-2006 00:00,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-04-2006 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-05-2006 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-06-2006 00:00,NULL,NULL,NULL,NULL,NULL,0,32.787,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,14.2,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,148,NULL,NULL,NULL,NULL,282.787,113.115,20,NULL,3.52,5.246,NULL,19.78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-02-2015 00:00,NULL,NULL,NULL,NULL,NULL,0,1.721,NULL,NULL,NULL,NULL,NULL,37.8,NULL,NULL,NULL,18.46,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,305,NULL,NULL,NULL,NULL,NULL,566.105,226.442,1.9,NULL,3.91,10.49,NULL,14.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-07-2006 00:00,NULL,NULL,NULL,NULL,NULL,3.652,31.596,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,12.425,NULL,4.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,117,NULL,NULL,NULL,NULL,237.543,95.017,14.8,NULL,3.52,6.34,NULL,17.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-09-2006 00:00,NULL,NULL,NULL,NULL,NULL,7.138,54.087,NULL,NULL,NULL,NULL,NULL,25.8,NULL,NULL,NULL,12.42,NULL,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,243,NULL,NULL,NULL,NULL,327.437,130.975,24.3,NULL,3.52,9.39,NULL,16.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-10-2006 00:00,NULL,NULL,NULL,NULL,NULL,10.79,58.47,NULL,NULL,NULL,NULL,NULL,27.6,NULL,NULL,NULL,15.62,NULL,13.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,295,NULL,NULL,NULL,NULL,346.187,138.475,22.5,NULL,3.52,9.39,NULL,16.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-11-2006 00:00,NULL,NULL,NULL,NULL,NULL,7.138,56.383,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,14.91,NULL,8.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,297,NULL,NULL,NULL,NULL,341.5,136.6,25.7,NULL,2.34,14.64,NULL,22.31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-12-2006 00:00,NULL,NULL,NULL,NULL,NULL,0,51.23,NULL,NULL,NULL,NULL,NULL,29.2,NULL,NULL,NULL,14.91,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,317,NULL,NULL,NULL,NULL,409.355,163.742,31.3,NULL,3.12,16.83,NULL,22.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-01-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,50.246,NULL,NULL,NULL,NULL,NULL,25.8,NULL,NULL,NULL,14.91,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,261,NULL,NULL,NULL,NULL,360.25,144.1,30.7,NULL,3.128,14.64,NULL,14.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,38.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-02-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,30.492,NULL,NULL,NULL,NULL,NULL,22.4,NULL,NULL,NULL,9.23,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175,NULL,NULL,NULL,NULL,292.02,116.808,18.6,NULL,3.128,9.39,NULL,11.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37.44,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-03-2007 00:00,NULL,NULL,NULL,NULL,NULL,5.644,49.12,NULL,NULL,NULL,NULL,NULL,34.4,NULL,NULL,NULL,12.49,NULL,6.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,331,NULL,NULL,NULL,NULL,456.708,182.683,23.1,NULL,3.91,15.74,NULL,20.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.64,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-04-2007 00:00,NULL,NULL,NULL,NULL,NULL,7.387,44.587,NULL,NULL,NULL,NULL,NULL,22.4,NULL,NULL,NULL,14.2,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,214,NULL,NULL,NULL,NULL,305.833,122.333,18.2,NULL,3.91,11.6,NULL,22.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28.32,NULL,NULL,NULL,NULL,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-05-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,97,NULL,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,9.94,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,331,NULL,NULL,NULL,NULL,395.417,158.167,59.2,NULL,3.91,11.6,NULL,22.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.84,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-06-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,42.213,NULL,NULL,NULL,NULL,NULL,32.6,NULL,NULL,NULL,13.49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,291,NULL,NULL,NULL,NULL,392.208,156.883,25.7,NULL,3.52,8.42,NULL,22.08,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43.2,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-07-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,38.033,NULL,NULL,NULL,NULL,NULL,24,NULL,NULL,NULL,12.78,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,201,NULL,NULL,NULL,NULL,295.75,118.3,23.2,NULL,3.52,7.32,NULL,19.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27.36,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-08-2008 00:00,NULL,NULL,NULL,NULL,NULL,9.462,80.066,NULL,NULL,NULL,NULL,NULL,32.6,NULL,NULL,NULL,15.265,NULL,11.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,NULL,NULL,NULL,NULL,444.808,177.923,37.3,NULL,3.128,16.836,NULL,17.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24.48,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-08-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,11.639,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,10.65,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,NULL,NULL,NULL,NULL,210.88,84.352,7.1,NULL,3.52,2.074,NULL,17.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45.12,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-09-2007 00:00,NULL,NULL,NULL,NULL,NULL,3.901,29.063,NULL,NULL,NULL,NULL,NULL,17.2,NULL,NULL,NULL,9.23,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,74,NULL,NULL,NULL,NULL,205.093,82.037,13,NULL,3.52,4.148,NULL,19.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.92,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-10-2007 00:00,NULL,NULL,NULL,NULL,NULL,3.901,28.079,NULL,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,9.23,NULL,4.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82,NULL,NULL,NULL,NULL,217.742,87.097,12.4,NULL,3.128,3.172,NULL,14.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39.84,NULL,NULL,NULL,NULL,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"006-DDASL	",Hendegir,Surface Water,Jharkhand,RANCHI,KARRA,Ganga Basin,Damodar,CWC,01-11-2007 00:00,NULL,NULL,NULL,NULL,NULL,0,57.459,NULL,NULL,NULL,NULL,NULL,65.4,NULL,NULL,NULL,12.78,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,325,NULL,NULL,NULL,NULL,727,290.8,35,NULL,2.737,7.32,NULL,17.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29.76,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
